date,pm10_avg,pm25_avg,aqi,aqi_category,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi,year,month,season
2021-09-14,61.275000000000006,22.228571428571428,37,Good,32.15,25.55,28.41,19.19,10.55,76.55,0.0,0,14,9,31,1,2021,9,Post-Monsoon
2021-09-15,59.6,21.97142857142857,37,Good,32.65,25.2,27.93,21.61,13.28,77.3,4.1,0,14,9,31,1,2021,9,Post-Monsoon
2021-09-16,42.45,56.3,94,Satisfactory,29.1,23.45,26.79,26.61,15.9,75.38,1.5,0,14,9,31,1,2021,9,Post-Monsoon
2021-09-17,56.7,162.20000000000002,333,Very Poor,30.8,24.2,27.36,18.06,12.58,80.13,0.1,0,14,9,31,1,2021,9,Post-Monsoon
2021-09-18,62.1,165.77142857142857,336,Very Poor,31.6,25.1,28.12,13.45,9.48,80.66,0.3,0,14,9,31,1,2021,9,Post-Monsoon
2021-09-19,66.4,150.4625,324,Very Poor,32.05,24.85,28.3,13.98,7.7,80.99,0.7,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-20,61.66,58.5,98,Satisfactory,31.15,25.95,27.99,13.4,8.54,83.04,1.7,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-21,54.65,25.8,43,Good,29.8,24.45,26.42,14.4,10.25,90.1,17.3,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-22,67.4,26.625,44,Good,29.4,24.45,26.64,14.8,9.64,88.47,6.4,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-23,55.96,25.375,42,Good,30.65,24.6,26.95,11.73,8.55,84.69,2.1,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-24,70.06,31.125,53,Satisfactory,30.75,24.45,27.18,9.93,6.94,85.65,2.1,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-25,69.8,41.4125,70,Satisfactory,30.45,24.05,26.8,14.87,9.3,85.31,1.5,0,5,10,0,1,2021,9,Post-Monsoon
2021-09-26,118.04,49.2,82,Satisfactory,31.9,24.45,28.12,8.22,5.74,81.05,0.2,0,4,8,0,1,2021,9,Post-Monsoon
2021-09-27,95.52,51.7875,87,Satisfactory,32.0,25.6,28.15,15.84,10.28,81.65,1.7,0,4,8,0,1,2021,9,Post-Monsoon
2021-09-28,63.349999999999994,33.261428571428574,56,Satisfactory,31.45,25.15,28.15,15.98,11.79,79.78,0.2,0,4,8,0,1,2021,9,Post-Monsoon
2021-09-29,82.17999999999999,35.0375,59,Satisfactory,31.5,25.25,28.24,9.03,6.47,81.65,0.7,0,4,8,0,1,2021,9,Post-Monsoon
2021-10-12,242.4,80.25,168,Moderate,32.75,21.25,26.42,19.3,10.77,54.22,0.0,9,5,18,20,5,2021,10,Post-Monsoon
2021-10-13,213.2,67.1125,124,Moderate,31.95,19.55,25.25,17.58,11.1,54.02,0.0,9,5,18,20,5,2021,10,Post-Monsoon
2021-10-14,233.4,89.83749999999999,199,Moderate,33.1,19.55,25.83,12.1,9.51,53.31,0.0,9,5,18,20,5,2021,10,Post-Monsoon
2021-10-15,303.8,159.875,331,Very Poor,33.45,20.9,27.01,9.73,6.52,62.2,0.0,9,5,18,20,5,2021,10,Post-Monsoon
2021-10-16,138.12,113.4125,278,Poor,30.95,22.95,26.36,18.08,10.7,76.75,3.3,9,5,18,20,5,2021,10,Post-Monsoon
2021-10-17,27.04,15.14,25,Good,23.7,20.85,22.45,15.23,10.39,93.08,27.4,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-18,103.38,42.65,72,Satisfactory,28.9,19.3,23.8,18.16,12.65,79.66,0.0,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-19,208.8,103.825,247,Poor,30.75,19.95,24.36,14.58,10.51,69.76,0.0,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-20,236.4,65.7125,120,Moderate,29.6,18.15,23.32,21.76,13.38,60.88,0.0,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-21,167.24,58.1125,97,Satisfactory,30.25,20.2,23.87,18.78,13.36,61.38,0.0,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-22,164.2,168.9,338,Very Poor,29.65,19.45,23.91,11.49,7.79,64.82,0.0,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-23,138.8,172.6375,341,Very Poor,27.3,18.95,22.83,17.32,8.91,70.06,0.2,5,5,22,0,7,2021,10,Post-Monsoon
2021-10-24,113.74,158.775,331,Very Poor,27.3,17.3,22.0,10.23,6.9,77.71,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-25,176.8,125.5111111111111,305,Very Poor,26.65,16.8,20.89,13.39,9.83,70.78,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-26,246.4,126.6222222222222,306,Very Poor,27.25,15.55,20.93,15.19,10.21,63.67,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-27,268.6,140.8111111111111,317,Very Poor,27.35,15.4,20.61,12.82,10.07,64.18,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-28,311.0,150.11111111111111,324,Very Poor,28.3,14.8,21.01,9.0,7.19,62.83,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-29,235.0,98.37777777777778,229,Poor,28.35,15.75,21.39,18.22,11.64,56.49,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-30,294.8,131.10000000000002,309,Very Poor,28.9,16.3,22.2,15.19,10.33,51.26,0.0,6,0,23,0,8,2021,10,Post-Monsoon
2021-10-31,248.4,136.17777777777778,313,Very Poor,28.85,16.15,22.1,12.24,8.08,53.61,0.0,37,7,70,0,79,2021,10,Post-Monsoon
2021-11-01,223.3,123.11111111111111,303,Very Poor,27.8,16.4,21.51,14.65,10.47,65.39,0.0,37,7,70,0,79,2021,11,Post-Monsoon
2021-11-02,303.8,142.2888888888889,318,Very Poor,28.55,15.55,21.71,12.9,7.53,61.7,0.0,37,7,70,0,79,2021,11,Post-Monsoon
2021-11-03,494.4,304.77777777777777,423,Severe,27.6,15.15,21.2,9.39,6.06,64.33,0.0,37,7,70,0,79,2021,11,Post-Monsoon
2021-11-04,743.4,540.8888888888889,500,Severe,27.35,14.75,20.63,10.14,8.05,62.91,0.0,37,7,70,0,79,2021,11,Post-Monsoon
2021-11-05,472.2,291.55555555555554,417,Severe,28.4,14.6,20.91,19.91,11.98,56.58,0.0,37,7,70,0,79,2021,11,Post-Monsoon
2021-11-06,415.6,232.66666666666663,387,Very Poor,28.35,15.55,21.19,13.55,10.86,59.71,0.0,37,7,70,0,79,2021,11,Post-Monsoon
2021-11-07,418.6,308.8888888888889,424,Severe,28.7,14.65,21.01,13.1,9.55,60.37,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-08,434.8,269.6666666666667,409,Severe,28.15,15.3,20.93,12.26,9.72,59.58,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-09,406.2,194.11111111111111,357,Very Poor,28.75,13.75,20.73,12.39,8.55,60.58,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-10,493.4,278.8888888888889,412,Severe,28.25,13.5,20.37,11.97,7.63,60.57,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-11,586.2,350.55555555555554,441,Severe,27.95,14.5,20.16,12.77,8.71,60.49,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-12,434.2,230.77777777777777,385,Very Poor,27.0,12.55,19.41,12.89,8.33,57.63,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-13,343.8,168.375,338,Very Poor,26.25,11.7,18.59,10.32,7.18,54.05,0.0,59,8,100,0,69,2021,11,Post-Monsoon
2021-11-14,337.8,189.75,354,Very Poor,25.8,12.25,18.46,11.79,8.22,52.93,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-15,410.8,240.125,392,Very Poor,25.25,11.3,17.86,11.02,7.52,57.12,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-16,347.4,201.66666666666663,363,Very Poor,24.65,10.85,17.75,9.67,6.42,64.51,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-17,341.8,205.0,366,Very Poor,24.55,12.0,19.07,6.3,3.29,65.64,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-18,348.4,230.0,385,Very Poor,24.8,11.75,18.68,8.21,6.41,63.87,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-19,359.2,212.77777777777777,372,Very Poor,25.1,15.55,19.28,9.09,6.15,57.99,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-20,318.75,178.125,345,Very Poor,25.85,13.45,18.96,13.9,10.15,57.7,0.0,100,7,99,0,100,2021,11,Post-Monsoon
2021-11-21,259.0,114.36666666666666,281,Poor,26.0,12.85,18.76,21.58,15.77,51.29,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-22,291.0,133.43333333333334,311,Very Poor,25.6,12.25,18.27,15.63,12.42,55.31,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-23,396.6,211.88888888888889,371,Very Poor,26.0,11.4,18.64,10.18,6.64,57.87,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-24,428.6,237.0,390,Very Poor,25.1,11.95,17.88,8.71,6.73,70.42,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-25,471.8,269.8888888888889,409,Severe,25.2,11.75,18.43,9.29,6.25,68.82,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-26,414.0,243.33333333333337,395,Very Poor,25.2,12.95,18.75,10.59,7.91,72.17,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-27,448.6,262.55555555555554,406,Severe,25.05,13.6,18.88,9.83,7.21,74.07,0.0,66,5,57,0,73,2021,11,Post-Monsoon
2021-11-28,347.2,178.22222222222223,345,Very Poor,24.85,11.35,18.09,14.98,9.83,63.96,0.0,41,10,41,0,68,2021,11,Post-Monsoon
2021-11-29,285.0,144.7888888888889,320,Very Poor,24.8,12.5,18.02,14.71,11.54,64.76,0.0,41,10,41,0,68,2021,11,Post-Monsoon
2021-11-30,423.6,218.44444444444449,376,Very Poor,21.85,13.45,17.12,8.89,6.31,72.51,0.0,41,10,41,0,68,2021,11,Post-Monsoon
2021-12-01,362.2,215.88888888888889,374,Very Poor,19.7,14.05,16.42,11.3,7.22,80.85,3.9,41,10,41,0,68,2021,12,Winter
2021-12-02,304.8,166.88888888888889,337,Very Poor,22.6,12.8,17.19,9.18,6.37,79.75,0.0,41,10,41,0,68,2021,12,Winter
2021-12-03,333.8,172.44444444444446,341,Very Poor,23.95,11.65,17.41,9.83,7.24,72.8,0.0,41,10,41,0,68,2021,12,Winter
2021-12-04,309.0,165.25,335,Very Poor,24.3,13.4,19.04,9.11,5.76,69.81,0.5,41,10,41,0,68,2021,12,Winter
2021-12-05,234.8,124.56666666666666,304,Very Poor,23.2,14.3,18.18,12.9,7.72,78.85,1.6,26,7,26,0,45,2021,12,Winter
2021-12-06,195.8,91.4,206,Poor,22.8,12.6,16.67,16.3,10.98,71.42,0.0,26,7,26,0,45,2021,12,Winter
2021-12-07,223.8,103.96666666666668,247,Poor,22.1,11.1,15.53,12.18,9.6,68.19,0.0,26,7,26,0,45,2021,12,Winter
2021-12-08,297.4,139.8777777777778,316,Very Poor,22.0,9.3,15.13,7.95,6.59,69.6,0.0,26,7,26,0,45,2021,12,Winter
2021-12-09,261.0,136.04444444444445,313,Very Poor,22.1,10.0,15.38,11.92,9.12,67.6,0.0,26,7,26,0,45,2021,12,Winter
2021-12-10,215.8,104.9,250,Poor,21.65,9.45,14.59,13.56,9.96,65.47,0.0,26,7,26,0,45,2021,12,Winter
2021-12-11,244.6,135.38888888888889,313,Very Poor,21.0,8.9,14.51,7.95,5.18,65.49,0.0,26,7,26,0,45,2021,12,Winter
2021-12-12,344.2,192.22222222222223,356,Very Poor,19.25,8.2,14.57,7.13,4.09,66.06,0.0,23,6,21,0,33,2021,12,Winter
2021-12-13,355.8,220.22222222222223,377,Very Poor,20.65,8.8,14.85,9.36,6.35,70.91,0.0,23,6,21,0,33,2021,12,Winter
2021-12-14,302.2,187.88888888888889,353,Very Poor,20.6,9.2,13.96,11.3,8.39,66.82,0.0,23,6,21,0,33,2021,12,Winter
2021-12-15,324.4,202.88888888888889,364,Very Poor,18.05,9.9,13.56,16.2,8.95,69.58,0.0,23,6,21,0,33,2021,12,Winter
2021-12-16,244.2,135.66666666666666,313,Very Poor,17.85,7.95,12.29,18.33,14.22,57.47,0.0,23,6,21,0,33,2021,12,Winter
2021-12-17,219.8,117.74444444444444,293,Poor,17.8,6.25,11.16,21.99,16.24,64.66,0.0,23,6,21,0,33,2021,12,Winter
2021-12-18,226.4,123.08888888888887,303,Very Poor,17.5,6.05,11.06,17.53,14.04,62.5,0.0,23,6,21,0,33,2021,12,Winter
2021-12-19,239.8,142.44444444444446,318,Very Poor,18.1,5.9,11.56,13.32,9.67,67.25,0.0,17,9,20,0,27,2021,12,Winter
2021-12-20,256.0,216.4,374,Very Poor,19.45,5.15,12.12,10.59,7.29,70.71,0.0,17,9,20,0,27,2021,12,Winter
2021-12-21,569.4,341.55555555555554,437,Severe,20.1,5.85,13.29,10.54,6.4,66.88,0.0,17,9,20,0,27,2021,12,Winter
2021-12-22,558.6,353.55555555555554,442,Severe,21.1,8.35,14.16,9.89,7.43,72.39,0.0,17,9,20,0,27,2021,12,Winter
2021-12-23,397.4,255.44444444444449,403,Severe,21.4,9.65,14.52,10.39,7.27,75.14,0.0,17,9,20,0,27,2021,12,Winter
2021-12-24,501.4,308.1111111111111,424,Severe,21.1,10.55,15.46,10.11,5.0,72.04,0.0,17,9,20,0,27,2021,12,Winter
2021-12-25,540.25,362.0,445,Severe,18.35,10.8,15.0,14.0,7.53,79.76,4.6,17,9,20,0,27,2021,12,Winter
2021-12-26,139.76,85.04444444444444,184,Moderate,19.65,10.7,14.85,13.2,6.94,72.09,3.2,11,15,15,0,27,2021,12,Winter
2021-12-27,193.4,127.1875,306,Very Poor,19.5,10.45,13.93,8.31,5.45,77.79,1.7,11,15,15,0,27,2021,12,Winter
2021-12-28,244.8,116.74444444444444,289,Poor,19.05,8.4,12.99,14.84,7.27,72.42,0.0,11,15,15,0,27,2021,12,Winter
2021-12-29,311.4,169.33333333333334,339,Very Poor,17.85,5.15,10.7,11.53,8.54,66.61,0.0,11,15,15,0,27,2021,12,Winter
2021-12-30,358.4,143.35555555555555,319,Very Poor,17.8,5.0,10.48,10.24,7.98,70.61,0.0,11,15,15,0,27,2021,12,Winter
2021-12-31,437.8,245.22222222222223,396,Very Poor,18.1,5.7,10.95,9.75,7.73,75.82,0.0,11,15,15,0,27,2021,12,Winter
2022-01-01,435.8,255.55555555555551,403,Severe,18.8,6.8,11.88,9.11,7.33,76.97,0.0,11,15,15,0,27,2022,1,Winter
2022-01-02,380.68,248.55555555555551,399,Very Poor,20.15,7.4,12.6,10.39,8.13,74.77,0.0,11,93,16,0,15,2022,1,Winter
2022-01-03,388.0,210.77777777777777,370,Very Poor,22.0,8.05,14.5,9.26,6.64,71.0,0.2,11,93,16,0,15,2022,1,Winter
2022-01-04,321.4,225.66666666666663,381,Very Poor,14.95,11.55,13.34,20.47,10.75,86.18,9.6,11,93,16,0,15,2022,1,Winter
2022-01-05,129.6,92.8,210,Poor,18.6,12.0,14.58,20.38,11.97,83.02,0.9,11,93,16,0,15,2022,1,Winter
2022-01-06,89.275,52.2125,87,Satisfactory,19.9,12.7,15.61,19.65,14.25,85.51,1.9,11,93,16,0,15,2022,1,Winter
2022-01-07,51.02,42.388888888888886,71,Satisfactory,17.1,14.05,15.35,21.79,15.32,90.49,16.2,11,93,16,0,15,2022,1,Winter
2022-01-08,43.18,37.62222222222223,63,Satisfactory,17.05,10.4,14.06,14.02,7.71,89.46,3.6,11,93,16,0,15,2022,1,Winter
2022-01-09,129.95999999999998,76.66666666666667,156,Moderate,16.85,7.95,11.48,11.79,8.56,82.08,0.0,8,100,12,100,13,2022,1,Winter
2022-01-10,150.72,87.4125,191,Moderate,17.4,7.3,11.49,13.1,9.47,79.09,0.0,8,100,12,100,13,2022,1,Winter
2022-01-11,191.0,94.98888888888888,217,Poor,17.1,7.6,11.32,10.14,8.32,80.33,0.0,8,100,12,100,13,2022,1,Winter
2022-01-12,345.8,199.55555555555551,362,Very Poor,17.4,7.2,12.28,6.38,4.2,75.41,0.0,8,100,12,100,13,2022,1,Winter
2022-01-13,292.4,172.0,341,Very Poor,16.55,6.15,10.73,11.18,5.66,81.11,0.0,8,100,12,100,13,2022,1,Winter
2022-01-14,194.5,100.4,235,Poor,16.75,5.8,9.94,9.83,6.77,86.6,0.0,8,100,12,100,13,2022,1,Winter
2022-01-15,247.0,119.4,298,Poor,15.75,5.85,10.15,8.65,6.12,85.79,0.0,8,100,12,100,13,2022,1,Winter
2022-01-16,298.0,135.92857142857142,313,Very Poor,14.05,4.65,9.75,6.73,4.2,85.44,0.0,6,45,12,0,7,2022,1,Winter
2022-01-17,365.0,155.0375,328,Very Poor,16.1,5.35,9.57,11.53,8.27,88.42,0.0,6,45,12,0,7,2022,1,Winter
2022-01-18,341.25,160.225,332,Very Poor,17.7,6.55,11.04,10.11,6.23,88.67,0.7,6,45,12,0,7,2022,1,Winter
2022-01-19,343.0,187.625,352,Very Poor,17.7,9.3,13.12,7.57,5.46,85.45,0.9,6,45,12,0,7,2022,1,Winter
2022-01-20,361.8,189.125,354,Very Poor,18.35,7.2,12.24,11.27,6.76,85.24,0.0,6,45,12,0,7,2022,1,Winter
2022-01-21,206.4,130.05555555555554,309,Very Poor,16.05,11.85,13.2,31.8,19.71,84.77,22.8,6,45,12,0,7,2022,1,Winter
2022-01-22,157.95,81.78,173,Moderate,16.65,9.2,12.74,12.07,8.21,86.16,3.5,6,45,12,0,7,2022,1,Winter
2022-01-23,175.92000000000002,108.45,262,Poor,16.2,7.05,10.7,12.56,8.34,83.02,0.6,6,29,10,0,6,2022,1,Winter
2022-01-24,179.16,83.39999999999999,178,Moderate,16.35,6.15,10.26,13.61,8.62,80.16,0.0,6,29,10,0,6,2022,1,Winter
2022-01-25,261.0,119.12857142857142,297,Poor,16.8,6.3,10.67,16.56,10.11,81.37,0.0,6,29,10,0,6,2022,1,Winter
2022-01-27,400.0,128.9125,308,Very Poor,17.85,7.05,11.57,21.25,13.78,71.15,0.0,6,29,10,0,6,2022,1,Winter
2022-01-28,317.0,120.5875,301,Very Poor,19.45,6.8,12.36,12.9,9.24,72.87,0.0,6,29,10,0,6,2022,1,Winter
2022-01-29,274.8,125.1375,305,Very Poor,20.25,8.9,13.66,20.29,14.69,71.7,0.0,6,29,10,0,6,2022,1,Winter
2022-01-30,340.2,183.325,349,Very Poor,20.9,8.15,13.65,9.79,5.46,80.03,0.0,6,23,8,40,5,2022,1,Winter
2022-01-31,323.2,166.9875,337,Very Poor,20.8,8.65,13.94,14.06,8.76,84.78,0.0,6,23,8,40,5,2022,1,Winter
2022-02-01,253.2,145.0,320,Very Poor,20.5,8.95,14.23,20.43,10.38,77.9,0.0,6,23,8,40,5,2022,2,Winter
2022-02-02,185.8,128.0,307,Very Poor,15.05,10.3,12.71,32.16,19.43,85.12,16.6,6,23,8,40,5,2022,2,Winter
2022-02-03,111.26,49.6875,83,Satisfactory,16.45,8.2,11.53,19.08,13.22,83.67,0.2,6,23,8,40,5,2022,2,Winter
2022-02-04,221.74,106.7,256,Poor,16.65,5.65,10.87,10.25,6.59,83.49,0.0,6,23,8,40,5,2022,2,Winter
2022-02-05,291.0,141.9625,318,Very Poor,20.45,7.4,13.68,10.03,5.81,74.59,0.0,6,23,8,40,5,2022,2,Winter
2022-03-24,255.2,84.9375,183,Moderate,34.45,19.4,26.84,21.07,12.51,31.36,0.0,6,0,8,50,2,2022,3,Spring
2022-03-25,228.0,74.3,148,Moderate,34.65,19.7,27.15,30.5,17.5,30.02,0.0,6,0,8,50,2,2022,3,Spring
2022-03-26,203.4,70.65,136,Moderate,36.2,20.05,28.01,20.62,14.45,27.53,0.0,6,0,8,50,2,2022,3,Spring
2022-03-27,347.75,132.72,311,Very Poor,37.55,20.15,28.94,18.06,9.14,27.94,0.0,4,9,8,50,2,2022,3,Spring
2022-03-28,260.8,86.81428571428572,189,Moderate,38.4,19.05,29.08,19.16,11.66,26.72,0.0,4,9,8,50,2,2022,3,Spring
2022-03-29,323.25,122.15,303,Very Poor,38.3,20.55,29.35,12.88,7.41,28.36,0.0,4,9,8,50,2,2022,3,Spring
2022-03-30,271.5,201.5,363,Very Poor,38.7,21.3,29.45,15.04,8.3,38.34,0.0,4,9,8,50,2,2022,3,Spring
2022-03-31,202.6,143.5625,319,Very Poor,35.9,21.5,28.89,20.38,13.87,26.09,0.0,4,9,8,50,2,2022,3,Spring
2022-04-01,233.0,122.78571428571428,303,Very Poor,37.4,19.9,28.89,11.57,8.64,23.51,0.0,4,9,8,50,2,2022,4,Spring
2022-04-02,243.8,147.97142857142856,322,Very Poor,38.75,21.9,30.1,14.2,9.93,18.9,0.0,4,9,8,50,2,2022,4,Spring
2022-04-03,350.0,123.74285714285716,304,Very Poor,37.85,21.8,29.11,17.25,12.79,18.22,0.0,4,7,7,36,2,2022,4,Spring
2022-04-04,223.5,86.33333333333333,188,Moderate,38.2,20.8,29.44,17.92,10.75,20.39,0.0,4,7,7,36,2,2022,4,Spring
2022-04-05,256.75,101.35714285714286,238,Poor,38.7,20.85,30.23,19.08,12.16,19.28,0.0,4,7,7,36,2,2022,4,Spring
2022-04-06,267.0,106.6125,256,Poor,39.3,21.4,31.03,18.25,11.23,18.21,0.0,4,7,7,36,2,2022,4,Spring
2022-04-07,246.25,108.88571428571429,263,Poor,40.8,22.95,32.08,17.32,11.14,15.75,0.0,4,7,7,36,2,2022,4,Spring
2022-04-08,221.75,95.31666666666666,219,Poor,41.6,22.35,32.89,18.29,10.4,15.88,0.0,4,7,7,36,2,2022,4,Spring
2022-04-09,265.6666666666667,103.08,244,Poor,40.95,24.15,33.26,22.7,15.12,15.56,0.0,4,7,7,36,2,2022,4,Spring
2022-04-10,239.5,78.17500000000001,161,Moderate,41.4,24.45,32.95,17.11,10.96,17.77,0.0,3,7,7,35,2,2022,4,Spring
2022-04-11,229.6,66.05714285714285,121,Moderate,39.75,25.95,32.35,16.98,10.04,20.08,0.0,3,7,7,35,2,2022,4,Spring
2022-04-12,309.0,96.3625,222,Poor,38.85,23.75,32.48,17.53,10.25,19.71,0.0,3,7,7,35,2,2022,4,Spring
2022-04-13,304.25,89.52857142857144,198,Moderate,39.25,25.2,31.81,18.97,13.43,18.43,0.0,3,7,7,35,2,2022,4,Spring
2022-04-14,159.4,216.88333333333333,375,Very Poor,38.85,24.0,31.11,19.73,10.54,20.39,0.0,3,7,7,35,2,2022,4,Spring
2022-04-15,212.75,80.86666666666667,170,Moderate,39.5,23.1,31.7,21.4,8.45,18.56,0.0,3,7,7,35,2,2022,4,Spring
2022-04-16,300.0,104.56666666666666,249,Poor,40.55,24.0,32.03,15.75,9.31,19.42,0.0,3,7,7,35,2,2022,4,Spring
2022-04-17,367.5,115.16666666666669,284,Poor,41.3,24.1,32.66,15.14,8.11,21.18,0.0,3,12,10,44,2,2022,4,Spring
2022-04-18,377.6,140.08333333333334,316,Very Poor,41.75,25.15,34.06,24.01,15.13,17.25,0.0,3,12,10,44,2,2022,4,Spring
2022-04-19,259.6,129.57142857142858,308,Very Poor,40.75,27.2,33.95,23.98,15.78,17.03,0.0,3,12,10,44,2,2022,4,Spring
2022-04-20,434.5,128.0,307,Very Poor,36.7,26.25,31.49,26.9,13.32,22.99,0.0,3,12,10,44,2,2022,4,Spring
2022-04-21,213.75,79.12,164,Moderate,38.3,22.6,30.91,18.46,10.19,28.34,0.0,3,12,10,44,2,2022,4,Spring
2022-04-22,247.0,93.46,212,Poor,39.2,23.8,31.62,16.26,9.72,19.54,0.0,3,12,10,44,2,2022,4,Spring
2022-04-23,290.0,109.71666666666664,266,Poor,39.65,24.25,32.07,29.02,15.9,18.64,0.0,3,12,10,44,2,2022,4,Spring
2022-04-24,283.5,100.18,235,Poor,40.5,25.1,32.97,19.56,13.03,19.67,0.0,4,9,8,27,2,2022,4,Spring
2022-04-25,229.5,87.2,191,Moderate,40.6,25.05,32.99,22.91,12.15,19.97,0.0,4,9,8,27,2,2022,4,Spring
2022-04-26,387.0,215.0,373,Very Poor,41.2,23.85,33.21,19.39,10.97,16.72,0.0,4,9,8,27,2,2022,4,Spring
2022-04-27,289.4,243.5142857142857,395,Very Poor,43.0,26.05,34.92,15.63,10.77,16.26,0.0,4,9,8,27,2,2022,4,Spring
2022-04-28,311.0,195.96,359,Very Poor,43.5,27.05,35.84,22.31,14.72,13.71,0.0,4,9,8,27,2,2022,4,Spring
2022-04-29,267.75,162.66799999999998,333,Very Poor,43.25,28.25,35.75,20.37,12.08,13.83,0.0,4,9,8,27,2,2022,4,Spring
2022-04-30,275.0,102.78333333333336,243,Poor,41.35,26.35,32.96,27.48,15.48,30.9,0.0,4,9,8,27,2,2022,4,Spring
2022-05-01,206.0,76.64999999999999,156,Moderate,40.9,26.1,32.57,22.32,15.25,37.32,0.0,3,11,8,40,2,2022,5,Spring
2022-05-02,192.75,56.55,94,Satisfactory,39.4,26.75,32.83,22.22,11.28,42.03,0.1,3,11,8,40,2,2022,5,Spring
2022-05-03,179.975,149.85166666666666,324,Very Poor,39.15,26.1,31.03,28.02,10.96,47.06,0.2,3,11,8,40,2,2022,5,Spring
2022-05-04,230.25,145.81666666666666,321,Very Poor,38.15,23.45,30.61,14.9,7.84,46.54,0.0,3,11,8,40,2,2022,5,Spring
2022-05-05,301.0,135.8857142857143,313,Very Poor,39.3,25.65,32.26,14.83,7.09,32.99,0.0,3,11,8,40,2,2022,5,Spring
2022-05-06,246.95,110.76,270,Poor,39.9,26.05,32.78,17.78,8.2,29.8,0.0,3,11,8,40,2,2022,5,Spring
2022-05-07,202.33333333333337,112.15,274,Poor,41.2,25.45,33.05,18.78,11.97,33.83,0.0,3,11,8,40,2,2022,5,Spring
2022-05-08,146.4,65.4,119,Moderate,40.15,27.35,33.34,19.85,14.67,44.31,0.0,0,8,8,0,2,2022,5,Spring
2022-05-09,128.5,87.3,191,Moderate,39.65,28.15,33.41,16.79,11.85,45.32,0.0,0,8,8,0,2,2022,5,Spring
2022-05-10,143.33333333333334,66.8,123,Moderate,41.2,27.8,34.07,20.73,11.65,43.95,0.0,0,8,8,0,2,2022,5,Spring
2022-05-11,137.66666666666666,63.4,112,Moderate,42.65,28.65,35.12,23.66,12.75,41.33,0.0,0,8,8,0,2,2022,5,Spring
2022-05-12,174.75,84.51428571428572,182,Moderate,43.65,27.8,34.97,26.96,13.04,41.64,0.0,0,8,8,0,2,2022,5,Spring
2022-05-13,265.5,106.175,254,Poor,44.25,27.6,35.92,18.03,9.86,26.27,0.0,0,8,8,0,2,2022,5,Spring
2022-05-14,339.0,110.5,269,Poor,45.35,29.55,37.66,24.72,12.57,15.28,0.0,0,8,8,0,2,2022,5,Spring
2022-05-15,299.0,94.0625,214,Poor,42.0,31.5,36.4,26.08,16.06,22.29,0.0,3,7,7,0,2,2022,5,Spring
2022-05-16,280.5,80.03333333333335,167,Moderate,39.1,28.0,32.94,27.94,10.31,41.67,0.4,3,7,7,0,2,2022,5,Spring
2022-05-17,233.5,78.89999999999999,163,Moderate,42.3,27.55,34.8,13.09,8.59,32.3,0.0,3,7,7,0,2,2022,5,Spring
2022-05-18,293.3333333333333,83.53333333333333,179,Moderate,43.45,27.05,35.5,18.33,9.09,28.68,0.0,3,7,7,0,2,2022,5,Spring
