date,value,sensor_id,location_id,location_name,parameter
2021-08-11,359.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-09-11,326.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-10-11,396.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-11,518.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-11,346.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-13,242.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-14,282.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-15,321.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-16,272.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-17,243.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-18,283.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-19,283.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-20,261.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-21,242.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-22,233.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-23,315.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-24,349.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-25,351.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-26,308.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-27,350.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-28,284.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-29,72.8,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-30,148.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-01-12,351.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-02-12,240.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-03-12,240.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-04-12,215.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-05-12,202.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-06-12,145.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-07-12,160.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-08-12,190.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-09-12,197.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-10-12,154.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-11-12,159.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-12,231.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-13,265.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-14,236.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-15,272.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-16,206.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-17,197.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-18,189.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-19,226.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-20,179.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-21,473.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-22,429.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-23,341.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-24,344.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-25,368.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-26,131.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-27,158.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-28,105.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-29,186.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-30,287.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2021-12-31,109.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-01,0.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-02-01,76.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-01,163.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-01,107.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-01,137.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-01,91.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-01,49.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-08-01,44.7,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-01,110.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-01,114.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-11-01,118.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-01,289.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-13,241.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-14,174.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-15,166.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-16,229.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-17,232.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-18,227.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-19,336.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-20,234.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-21,217.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-22,77.2,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-23,126.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-24,171.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-25,144.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-27,182.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-28,135.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-29,180.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-30,331.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-31,238.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-02,179.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-02-02,177.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-02,60.2,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-02,134.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-02,167.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-24,196.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-26,193.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-31,110.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-02-04,117.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-04,331.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-04,96.7,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-04,231.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-04,226.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-04,237.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-11-04,153.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-04,189.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-13,285.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-15,253.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-18,259.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-19,272.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-21,182.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-24,225.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-27,236.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-29,117.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-30,223.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-05,137.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-05,280.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-05,205.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-08-05,122.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-11-05,160.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-05,258.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-13,194.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-14,217.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-15,368.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-16,364.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-18,336.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-19,273.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-20,472.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-22,51.2,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-23,72.3,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-24,135.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-25,113.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-27,453.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-29,81.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-06,159.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-06,219.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-06,446.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-06,362.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-08-06,322.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-06,405.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-06,254.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-06,167.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-13,305.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-16,74.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-17,40.5,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-19,83.7,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-20,102.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-21,118.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-07,73.9,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-07,89.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-07,68.5,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-07,70.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-07,106.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-11-07,90.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-07,81.7,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-13,81.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-14,72.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-15,17.1,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-17,94.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-18,132.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-19,33.9,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-21,63.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-24,58.9,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-26,60.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-27,75.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-28,49.6,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-29,11.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-08,0.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-02-08,40.1,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-09,55.4,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-19,76.4,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-20,111.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-21,34.5,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-22,43.4,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-23,10.2,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-24,35.1,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-25,89.9,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-26,80.9,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-27,150.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-28,98.4,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-29,126.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-30,123.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-01-10,134.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-02-10,92.5,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-03-10,172.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-04-10,170.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-05-10,57.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-06-10,25.2,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-07-10,17.4,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-08-10,12.7,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-09-10,14.5,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-10,57.7,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-11-10,100.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-12-10,77.5,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-13,118.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-14,138.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2022-10-15,194.0,14983,5634,"Lodhi Road, New Delhi - IMD",pm10
2018-08-03,312.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-03,159.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-03,96.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-03,186.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-03,182.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-13,252.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-14,295.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-15,259.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-16,214.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-17,140.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-18,171.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-19,201.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-20,284.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-21,203.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-22,147.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-23,90.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-24,103.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-25,125.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-26,248.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-27,281.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-28,192.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-29,159.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-30,179.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-31,169.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-01-04,182.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-02-04,174.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-04,172.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-04,271.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-05-04,236.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-06-04,173.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-07-04,115.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-04,98.7,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-15,108.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-16,95.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-17,80.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-18,110.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-19,112.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-25,136.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-26,107.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-27,79.7,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-28,80.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-29,61.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-30,40.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-01-05,77.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-02-05,44.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-05,57.9,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-05,81.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-05-05,105.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-06-05,120.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-07-05,86.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-05,62.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-05,76.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-05,126.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-05,118.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-05,76.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-05-13,33.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-08,56.2,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-08,25.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-08,25.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-08,40.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-13,37.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-14,37.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-15,31.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-16,37.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-17,41.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-18,83.9,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-19,76.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-20,43.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-21,42.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-22,50.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-23,68.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-24,51.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-25,38.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-26,54.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-27,41.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-28,35.7,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-29,70.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-30,78.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-31,62.9,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-01-09,42.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-02-09,42.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-09,58.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-09,35.7,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-05-09,43.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-06-09,37.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-07-09,29.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-09,26.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-09,40.9,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-09,35.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-09,36.7,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-09,35.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-13,44.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-14,73.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-15,51.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-16,89.9,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-17,66.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-18,67.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-19,93.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-20,54.7,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-21,27.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-22,36.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-23,23.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-24,27.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-25,49.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-26,109.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-27,106.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-28,101.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-29,51.6,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-30,69.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-01-10,94.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-02-10,86.2,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-10,111.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-10,110.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-05-10,37.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-06-10,82.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-07-10,83.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-10,102.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-10,97.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-10,73.2,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-10,99.1,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-10,214.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-13,99.4,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-14,135.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-15,157.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-16,251.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-17,180.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-18,176.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-19,197.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-20,129.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-21,119.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-22,139.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-23,205.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-24,202.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-25,221.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-26,193.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-27,208.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-28,228.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-29,229.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-30,202.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-31,227.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-01-11,174.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-02-11,124.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-03-11,78.8,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-04-11,295.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-05-11,161.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-06-11,216.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-07-11,461.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-08-11,243.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-09-11,216.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-10-11,207.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-11,210.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-11,183.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-13,121.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-14,64.3,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-15,98.5,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-16,118.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-17,134.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-11-18,132.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-14,138.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-20,246.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-21,365.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-22,420.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-23,357.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-24,274.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-25,243.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
2018-12-26,258.0,14959,5630,"Shadipur, Delhi - CPCB",pm25
